Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Octubre,2015,TM,GT,NUEVO LAREDO,SILAO,CARRIER 3,48FT/53FT,Diesel ,Redondo,25500,22,2.65,12.24,18
Octubre,2015,TM,GT,NUEVO LAREDO,SILAO,CARRIER 4,48FT/53FT,Diesel ,Redondo,26000,22,2.65,12.24,18
Octubre,2015,NL,CO,SANTA CATARINA,RAMOS ARIZPE,CARRIER 1,48FT/53FT,Diesel ,Redondo,3500,22,2.65,12.24,2
Octubre,2015,ZS,AG,ZACATECAS,AGUASCALIENTES,EXP1,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,2
Octubre,2015,TM,GT,NUEVO LAREDO,SILAO,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28382,22,2.65,12.24,18
Octubre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23641,22,2.65,12.24,14
Octubre,2015,TM,PL,NUEVO LAREDO,PUEBLA,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,38050,22,2.65,12.24,22
Octubre,2015,TM,PL,NUEVO LAREDO,PUEBLA,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,39204,22,2.65,12.24,22
Octubre,2015,TM,MS,NUEVO LAREDO,CUAUTLA,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,39539,22,2.65,12.24,22
Octubre,2015,TM,EM,NUEVO LAREDO,TOLUCA,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28000,22,2.65,12.24,22
Octubre,2015,TM,QO,NUEVO LAREDO,QUERETARO,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27244,22,2.65,12.24,18
Octubre,2015,TM,CH,NUEVO LAREDO,CHIHUAHUA,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,33460,22,2.65,12.24,18
Octubre,2015,TM,GT,NUEVO LAREDO,CELAYA,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28550,22,2.65,12.24,18
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15292,22,2.65,12.24,6
Octubre,2015,TM,EM,NUEVO LAREDO,TOLUCA,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,33921,22,2.65,12.24,24
Octubre,2015,TM,GT,NUEVO LAREDO,CELAYA,CARRIER 1,48FT/53FT,Diesel ,Sencillo,12600,22,2.65,12.24,18
Octubre,2015,TM,EM,NUEVO LAREDO,TOLUCA,DX EXPRESS S.A. DE C.V.,3.5 TON,,Redondo,25350,3.5,,,20
Octubre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,DX EXPRESS S.A. DE C.V.,3.5 TON,,Redondo,15500,3.5,,,10
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,DX EXPRESS S.A. DE C.V.,3.5 TON,,Redondo,9500,3.5,,,5
Octubre,2015,SP,YN,SAN LUIS POTOSI,MERIDA,DX EXPRESS S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,58780,22,2.65,12.24,47
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTE INTERMODAL MEXICANO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4100,22,2.65,12.24,6
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,CARRIER 1,48FT/53FT,Diesel ,Sencillo,500,22,2.65,12.24,6
Octubre,2015,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTE INTERMODAL MEXICANO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3500,22,2.65,12.24,4
Octubre,2015,TM,NL,NUEVO LAREDO,MONTERREY,TRANSPORTE INTERMODAL MEXICANO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3250,22,2.65,12.24,4
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,CARRIER 2,48FT/53FT,Diesel ,Sencillo,4850,22,2.65,12.24,6
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTE INTERMODAL MEXICANO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4300,22,2.65,12.24,6
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,CARRIER 2,48FT/53FT,Diesel ,Sencillo,4190,22,2.65,12.24,6
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TSM CONNECT S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4100,22,2.65,12.24,6
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,CARRIER 3,48FT/53FT,Diesel ,Sencillo,5500,22,2.65,12.24,6
Octubre,2015,NL,TM,APODACA,NUEVO LAREDO,TSM CONNECT S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3550,22,2.65,12.24,4
Octubre,2015,TM,NL,NUEVO LAREDO,MONTERREY,TSM CONNECT S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3300,22,2.65,12.24,4
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TSM CONNECT S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4300,22,2.65,12.24,6
Octubre,2015,CO,CO,SALTILLO,RAMOS ARIZPE,TSM CONNECT S.A. DE C.V.,3.5 TON,,Sencillo,650,3.5,,,1
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,TSM CONNECT S.A. DE C.V.,3.5 TON,,Sencillo,1500,3.5,,,2
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,TSM CONNECT S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14000,22,2.65,12.24,14
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,CARRIER 4,48FT/53FT,Diesel ,Sencillo,4850,22,2.65,12.24,6
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,6
Octubre,2015,NL,GT,MONTERREY,SILAO,TSM CONNECT S.A. DE C.V.,3.5 TON,,Sencillo,12050,3.5,,,9
Octubre,2015,NL,GT,MONTERREY,SILAO,TSM CONNECT S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,17950,22,2.65,12.24,14
Octubre,2015,GT,NL,SILAO,APODACA,TSM CONNECT S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12850,22,2.65,12.24,11.5
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,TSM CONNECT S.A. DE C.V.,3.5 TON,,Redondo,1800,3.5,,,1.5
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,TSM CONNECT S.A. DE C.V.,3.5 TON,,Sencillo,1500,3.5,,,1
Octubre,2015,EM,NL,TOLUCA,MONTERREY,BERTHA ISABEL ORTIZ GARZA,48FT/53FT,Diesel ,Sencillo,10600,22,2.65,12.24,15
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,BERTHA ISABEL ORTIZ GARZA,RABON,Diesel ,Sencillo,9990,10,3.5,12.24,20
Octubre,2015,TM,NL,NUEVO LAREDO,MONTERREY,BERTHA ISABEL ORTIZ GARZA,3.5 TON,,Sencillo,3800,3.5,,,3
Octubre,2015,NL,NL,ESCOBEDO,APODACA,BERTHA ISABEL ORTIZ GARZA,3.5 TON,,Sencillo,1200,3.5,,,0.5
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,5200,3.5,,,8.6
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,MENDOZA TRUKING S.A. DE C.V.,RABON,Diesel ,Redondo,9724,10,3.5,12.24,10
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,MENDOZA TRUKING S.A. DE C.V.,RABON,Diesel ,Sencillo,7826,10,3.5,12.24,10
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13900,22,2.65,12.24,14
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,MENDOZA TRUKING S.A. DE C.V.,RABON,Diesel ,Sencillo,9787,10,3.5,12.24,10
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,11500,3.5,,,9
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,MENDOZA TRUKING S.A. DE C.V.,RABON,Diesel ,Sencillo,8150,10,3.5,12.24,9.3
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11003,22,2.65,12.24,12
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,LOGISTICA Y TRANSPORTES AQUIS S.A. DE C.V.,3.5 TON,,Sencillo,7550,3.5,,,8.6
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,LOGISTICA Y TRANSPORTES AQUIS S.A. DE C.V.,3.5 TON,,Redondo,1670,3.5,,,1.5
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,LOGISTICA Y TRANSPORTES AQUIS S.A. DE C.V.,3.5 TON,,Redondo,11950,3.5,,,9.2
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,LOGISTICA Y TRANSPORTES AQUIS S.A. DE C.V.,3.5 TON,,Sencillo,3454,3.5,,,4
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,LOGISTICA Y TRANSPORTES AQUIS S.A. DE C.V.,RABON,Diesel ,Sencillo,11520,10,3.5,12.24,20
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,LOGISTICA Y TRANSPORTES AQUIS S.A. DE C.V.,RABON,Diesel ,Redondo,13150,10,3.5,12.24,9
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,LOGISTICA Y TRANSPORTES AQUIS S.A. DE C.V.,RABON,Diesel ,Redondo,14070,10,3.5,12.24,10
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,LOGISTICA Y TRANSPORTES AQUIS S.A. DE C.V.,RABON,Diesel ,Sencillo,8358,10,3.5,12.24,10
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,FLEXCOAH S.A. DE C.V.,3.5 TON,,Sencillo,6500,3.5,,,8.6
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,FLEXCOAH S.A. DE C.V.,3.5 TON,,Redondo,1500,3.5,,,1.5
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,FLEXCOAH S.A. DE C.V.,3.5 TON,,Redondo,10000,3.5,,,9.2
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,FLEXCOAH S.A. DE C.V.,3.5 TON,,Sencillo,4000,3.5,,,4
Octubre,2015,EM,NL,TOLUCA,MONTERREY,FLEXCOAH S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15000,22,2.65,12.24,15
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,FLEXCOAH S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,20000,22,2.65,12.24,21
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,FLEXCOAH S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13500,22,2.65,12.24,21.4
Octubre,2015,GT,NL,IRAPUATO,APODACA,FLEXCOAH S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10988,22,2.65,12.24,18
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,FLEXCOAH S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11977,22,2.65,12.24,14
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,FLEXCOAH S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10019,22,2.65,12.24,14
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,FLEXCOAH S.A. DE C.V.,RABON,Diesel ,Sencillo,9985,10,3.5,12.24,20
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,FLEXCOAH S.A. DE C.V.,RABON,Diesel ,Redondo,12000,10,3.5,12.24,9
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,FLEXCOAH S.A. DE C.V.,RABON,Diesel ,Redondo,12006,10,3.5,12.24,10
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,FLEXCOAH S.A. DE C.V.,RABON,Diesel ,Sencillo,9000,10,3.5,12.24,10
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,FLEXCOAH S.A. DE C.V.,RABON,Diesel ,Sencillo,2300,10,3.5,12.24,2
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,FLEXCOAH S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16000,22,2.65,12.24,20
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,FLEXCOAH S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13900,22,2.65,12.24,14
Octubre,2015,EM,NL,TOLUCA,MONTERREY,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10500,22,2.65,12.24,15
Octubre,2015,DF,NL,CIUDAD DE MEXICO,APODACA,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10457,22,2.65,12.24,21.4
Octubre,2015,GT,NL,IRAPUATO,APODACA,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9490,22,2.65,12.24,18
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11478,22,2.65,12.24,14
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,7150,22,2.65,12.24,14
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9000,22,2.65,12.24,12
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4585,22,2.65,12.24,6
Octubre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9087,22,2.65,12.24,10
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11500,22,2.65,12.24,11
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11500,22,2.65,12.24,12
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8558,22,2.65,12.24,12
Octubre,2015,NL,GT,MONTERREY,SILAO,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11463,22,2.65,12.24,14
Octubre,2015,GT,NL,SILAO,APODACA,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9756,22,2.65,12.24,11.5
Octubre,2015,NL,HG,APODACA,TEPEJI DEL RIO,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14498,22,2.65,12.24,20
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,3.5 TON,,Sencillo,5701,3.5,,,8.6
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,SERVICIO LOGISTICO SONORA S.A. DE C.V.,3.5 TON,,Redondo,1500,3.5,,,1.5
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,SERVICIO LOGISTICO SONORA S.A. DE C.V.,3.5 TON,,Redondo,7500,3.5,,,9.2
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,3.5 TON,,Sencillo,3800,3.5,,,4
Octubre,2015,EM,NL,TOLUCA,MONTERREY,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12585,22,2.65,12.24,15
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,18632,22,2.65,12.24,21
Octubre,2015,GT,NL,IRAPUATO,APODACA,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10489,22,2.65,12.24,18
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13275,22,2.65,12.24,14
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15024,22,2.65,12.24,14
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,SERVICIO LOGISTICO SONORA S.A. DE C.V.,RABON,Diesel ,Redondo,11000,10,3.5,12.24,9
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,RABON,Diesel ,Redondo,10147,10,3.5,12.24,10
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,RABON,Diesel ,Sencillo,8000,10,3.5,12.24,10
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,RABON,Diesel ,Sencillo,1700,10,3.5,12.24,2
Octubre,2015,CO,CO,SALTILLO,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,3.5 TON,,Sencillo,600,3.5,,,1
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,3.5 TON,,Sencillo,1150,3.5,,,1.5
Octubre,2015,CH,NL,CHIHUAHUA,APODACA,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12350,22,2.65,12.24,20
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10603,22,2.65,12.24,12
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15579,22,2.65,12.24,20
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,SERVICIO LOGISTICO SONORA S.A. DE C.V.,3.5 TON,,Sencillo,1250,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,SERVICIO LOGISTICO SONORA S.A. DE C.V.,3.5 TON,,Redondo,2084,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,4689,22,2.65,12.24,1
Octubre,2015,CO,CH,RAMOS ARIZPE,CHIHUAHUA,SERVICIO LOGISTICO SONORA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,29095,22,2.65,12.24,18
Octubre,2015,AG,CO,AGUASCALIENTES,RAMOS ARIZPE,EFRAIN DIAZ SUDAY,3.5 TON,,Sencillo,5849,3.5,,,6
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,EFRAIN DIAZ SUDAY,48FT/53FT,Diesel ,Sencillo,12830,22,2.65,12.24,14
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,EFRAIN DIAZ SUDAY,3.5 TON,,Sencillo,1050,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,EFRAIN DIAZ SUDAY,3.5 TON,,Redondo,1600,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Redondo,1451,3.5,,,1.5
Octubre,2015,GT,NL,IRAPUATO,APODACA,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8750,22,2.65,12.24,18
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9050,22,2.65,12.24,14
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Sencillo,1600,3.5,,,1.5
Octubre,2015,CH,NL,CHIHUAHUA,APODACA,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15030,22,2.65,12.24,20
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12850,22,2.65,12.24,12
Octubre,2015,HG,NL,TEPEJI DEL RIO,APODACA,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9000,22,2.65,12.24,14
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3300,22,2.65,12.24,2
Octubre,2015,CO,CO,RAMOS ARIZPE,DERRAMADERO,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Sencillo,1209,3.5,,,1
Octubre,2015,TM,NL,NUEVO LAREDO,MONTERREY,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Sencillo,4950,3.5,,,3
Octubre,2015,CO,AG,RAMOS ARIZPE,AGUASCALIENTES,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13050,22,2.65,12.24,7
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,RABON,Diesel ,Sencillo,15000,10,3.5,12.24,20
Octubre,2015,MS,CO,CUAUTLA,RAMOS ARIZPE,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12500,22,2.65,12.24,21
Octubre,2015,CO,MS,RAMOS ARIZPE,CUAUTLA,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,RABON,Diesel ,Sencillo,14500,10,3.5,12.24,20
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Sencillo,10500,3.5,,,12
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9100,22,2.65,12.24,11
Octubre,2015,CO,TM,RAMOS ARIZPE,REYNOSA,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Sencillo,5000,3.5,,,4
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8500,22,2.65,12.24,12
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8550,22,2.65,12.24,12
Octubre,2015,NL,NL,ESCOBEDO,APODACA,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Sencillo,1350,3.5,,,0.5
Octubre,2015,NL,GT,MONTERREY,SILAO,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11201,22,2.65,12.24,14
Octubre,2015,GT,NL,SILAO,APODACA,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Sencillo,7402,3.5,,,10
Octubre,2015,GT,NL,SILAO,APODACA,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13100,22,2.65,12.24,11.5
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Redondo,2099,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Redondo,2397,3.5,,,1
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3500,22,2.65,12.24,1
Octubre,2015,NL,HG,APODACA,TEPEJI DEL RIO,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13696,22,2.65,12.24,20
Octubre,2015,NL,GT,MONTERREY,IRAPUATO,DIRECTO XPRESS DE MEXICO S.A. DE C.V.,3.5 TON,,Sencillo,11950,3.5,,,9
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,JOSE MARTIN DOROTEO GUTIERREZ,3.5 TON,,Sencillo,6011,3.5,,,8.6
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,JOSE MARTIN DOROTEO GUTIERREZ,3.5 TON,,Redondo,7508,3.5,,,9.2
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,JOSE MARTIN DOROTEO GUTIERREZ,RABON,Diesel ,Redondo,10500,10,3.5,12.24,9
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,JOSE MARTIN DOROTEO GUTIERREZ,RABON,Diesel ,Redondo,9500,10,3.5,12.24,10
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,JOSE MARTIN DOROTEO GUTIERREZ,RABON,Diesel ,Sencillo,7800,10,3.5,12.24,10
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,5652,3.5,,,8.6
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,GUSTAVO LEOS SOLIS,3.5 TON,,Redondo,1449,3.5,,,1.5
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,GUSTAVO LEOS SOLIS,3.5 TON,,Redondo,7500,3.5,,,9.2
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,3200,3.5,,,4
Octubre,2015,CO,CO,SALTILLO,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,550,3.5,,,1
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,3.5 TON,,Sencillo,1170,3.5,,,1.5
Octubre,2015,CH,NL,CHIHUAHUA,APODACA,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,15250,22,2.65,12.24,20
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,GUSTAVO LEOS SOLIS,48FT/53FT,Diesel ,Sencillo,9999,22,2.65,12.24,12
